LoanID,IssuDate,FinalDate,LoanAmount,InterestRate,DTI,TotalRecPrncp,Recoveries,Installment,TermInMonths,LoanDetailsID,DisbursementID,BorrowerID,BranchID
278,1/12/2011,1/12/2015,18000,8.9,7,18000,0,571.56,36,278,1,1066065,B14
279,1/12/2011,1/12/2015,14000,7.9,19.74,5053.24,0,438.07,36,279,1,1066071,B19
280,1/12/2011,1/12/2015,5000,12.42,20.06,5000,0,167.08,36,280,1,1062094,B14
281,1/12/2011,1/12/2015,8000,15.96,14.04,8000,0,281.1,36,281,1,1061154,B17
282,1/12/2011,1/12/2015,10000,6.03,12.99,10000,0,304.36,36,282,1,1066061,B40
283,1/12/2011,1/12/2015,10000,7.51,4.63,10000,0,311.11,36,283,1,1065863,B29
284,1/12/2011,1/12/2015,12000,12.42,18.51,12000,0,400.99,36,284,1,1065862,B20
285,1/12/2011,1/12/2015,23200,7.9,27.99,23199.99,0,725.94,36,285,1,1065854,B1
286,1/12/2011,1/12/2015,18000,15.27,11.41,13208.94,0,430.78,60,286,1,1065145,B32
287,1/12/2011,1/12/2015,4800,15.27,9.3,4800,0,167.03,36,287,1,1062260,B4
288,1/12/2011,1/12/2015,7300,11.71,16.42,7300,0,241.46,36,288,1,1065842,B41
289,1/12/2011,1/12/2015,10400,9.91,11.67,10400,0,335.14,36,289,1,1066018,B3
290,1/12/2011,1/12/2015,6600,9.91,15.53,6600,0,212.69,36,290,1,1049352,B36
291,1/12/2011,1/12/2015,12000,8.9,9.45,12000,0,381.04,36,291,1,1066016,B8
292,1/12/2011,1/12/2015,13250,17.27,23.7,13250,0,474.19,36,292,1,1065997,B14
293,1/12/2011,1/12/2015,12000,11.71,15.97,12000,0,396.92,36,293,1,1061891,B14
294,1/12/2011,1/12/2015,25000,9.91,10.35,25000,0,805.63,36,294,1,1065752,B14
295,1/12/2011,1/12/2015,6000,10.65,14.43,6000,0,195.44,36,295,1,1063126,B14
296,1/12/2011,1/12/2015,12000,7.51,7.08,12000,0,373.33,36,296,1,1065738,B14
297,1/12/2011,1/12/2015,14400,11.71,16.35,14400,0,476.3,36,297,1,1061467,B14
298,1/12/2011,1/12/2015,10000,12.42,11.58,10000,0,334.16,36,298,1,1065721,B12
299,1/12/2011,1/12/2015,8000,11.71,2.48,8000,0,264.61,36,299,1,1065717,B35
300,1/12/2011,1/12/2015,8000,16.29,13.22,2798.78,298.32,282.41,36,300,1,1065026,B8
301,1/12/2011,1/12/2015,30000,12.42,0.94,8464.18,3001.66,673.72,60,301,1,1057001,B14
302,1/12/2011,1/12/2015,18000,16.77,18.42,4677.94,1899.49,445.13,60,302,1,1065513,B24
303,1/12/2011,1/12/2015,13250,11.71,22.35,13250,0,438.26,36,303,1,1065698,B1
304,1/12/2011,1/12/2015,14000,14.27,16.21,14000,0,480.33,36,304,1,1065681,B14
305,1/12/2011,1/12/2015,20000,20.3,20.91,6317.7,1954.88,533.23,60,305,1,1061788,B3
306,1/12/2011,1/12/2015,10000,16.29,24.39,10000,0,353.01,36,306,1,1065484,B26
307,1/12/2011,1/12/2015,35000,20.3,20.16,23250,0,619.88,60,307,1,1061681,B2
308,1/12/2011,1/12/2015,4000,6.03,7.05,4000,0,121.75,36,308,1,1065661,B2
309,1/12/2011,1/12/2015,13000,9.91,8.38,13000,0,418.93,36,309,1,1065663,B34
310,1/12/2011,1/12/2015,28000,12.69,12.35,28000,0,939.26,36,310,1,1065480,B36
311,1/12/2011,1/12/2015,10000,13.49,11.52,10000,0,339.31,36,311,1,1065658,B2
312,1/12/2011,1/12/2015,20000,7.9,9.25,20000,0,625.81,36,312,1,1065447,B11
313,1/12/2011,1/12/2015,18000,9.91,10,18000,0,580.05,36,313,2,1065470,B14
314,1/12/2011,1/12/2015,9000,19.91,22.56,2327.73,0,238,60,314,2,1065467,B35
315,1/12/2011,1/12/2015,25000,18.64,12.6,13993.4,17.68,643.58,60,315,1,1065649,B38
316,1/12/2011,1/12/2015,10000,11.71,8.69,10000,0,330.76,36,316,1,1065430,B34
317,1/12/2011,1/12/2015,4200,6.03,8.92,4200,0,127.83,36,317,2,1059462,B28
318,1/12/2011,1/12/2015,20000,15.27,10.79,2367.51,1024.88,478.64,60,318,2,1064102,B34
319,1/12/2011,1/12/2015,18000,17.27,7.82,11594.61,0,449.97,60,319,2,1062399,B39
320,1/12/2011,1/12/2015,24000,16.29,8.83,24000,0,847.21,36,320,1,1065572,B2
321,1/12/2011,1/12/2015,4475,15.27,18.79,4475,0,155.72,36,321,1,1065567,B3
322,1/12/2011,1/12/2015,20000,14.65,12.15,14758.56,0,472.14,60,322,1,1065342,B1
323,1/12/2011,1/12/2015,12000,12.42,22.49,12000,0,400.99,36,323,1,1065355,B2
324,1/12/2011,1/12/2015,18000,17.58,21.96,18000,0,452.98,60,324,2,1058717,B22
325,1/12/2011,1/12/2015,5000,12.42,23.84,587.51,0,167.08,36,325,1,1065348,B27
326,1/12/2011,1/12/2015,3000,6.03,5.5,3000,0,91.31,36,326,1,890389,B2
327,1/12/2011,1/12/2015,25000,19.03,19.63,17938.36,0,648.93,60,327,1,1065142,B1
328,1/12/2011,1/12/2015,18000,19.03,11.32,12914.45,0,467.23,60,328,2,1065320,B42
329,1/12/2011,1/12/2015,12000,9.91,13,4244.34,444.88,386.7,36,329,1,1065304,B26
330,1/12/2011,1/12/2015,20000,15.27,4.34,20000,0,695.96,36,330,1,1065180,B14
331,1/12/2011,1/12/2015,10000,13.49,13.87,10000,0,339.31,36,331,1,1065298,B10
332,1/12/2011,1/12/2015,15000,12.42,17.85,15000,0,501.23,36,332,1,1064904,B34
333,1/12/2011,1/12/2015,12000,7.9,8.71,12000,0,375.49,36,333,1,1064696,B2
334,1/12/2011,1/12/2015,20000,10.65,5.23,10150.15,0,290.64,60,334,1,977277,B22
335,1/12/2011,1/12/2015,6300,11.71,7.2,6300,0,208.38,36,335,1,1065260,B32
336,1/12/2011,1/12/2015,20000,16.77,22.82,14559.42,0,494.59,60,336,1,1059734,B43
337,1/12/2011,1/12/2015,35000,17.27,7.94,23150,0,578.71,60,337,1,1065110,B14
338,1/12/2011,1/12/2015,8250,15.96,15.6,8250,0,200.45,60,338,1,1047987,B9
339,1/12/2011,1/12/2015,20000,12.69,10.21,14914.19,0,451.9,60,339,2,1065104,B3
340,1/12/2011,1/12/2015,10000,11.71,21.83,1186.67,308.22,330.76,36,340,1,1065103,B32
341,1/12/2011,1/12/2015,24000,8.9,3.94,6036.95,1032.31,762.08,36,341,1,1065254,B2
342,1/12/2011,1/12/2015,14400,12.69,20.16,14400,0,483.05,36,342,1,1064873,B2
343,1/12/2011,1/12/2015,6000,14.65,21.39,6000,0,206.97,36,343,1,1065244,B2
344,1/12/2011,1/12/2015,22000,15.96,22.47,22000,0,773.03,36,344,1,1064969,B2
345,1/12/2011,1/12/2015,12000,11.71,16.36,2613.54,0,396.92,36,345,2,1059620,B2
346,1/12/2011,1/12/2015,16000,16.77,17.2,16000,0,568.62,36,346,1,1032978,B2
347,1/12/2011,1/12/2015,10000,10.65,11.16,10000,0,325.74,36,347,1,1065234,B14
348,1/12/2011,1/12/2015,16000,19.03,16.89,8333.95,0,301.76,60,348,1,1064958,B2
349,1/12/2011,1/12/2015,10000,12.69,12.03,5358.77,660.29,335.45,36,349,1,1065196,B2
350,1/12/2011,1/12/2015,3500,13.49,10.35,3500,0,118.76,36,350,2,1065199,B24
351,1/12/2011,1/12/2015,9600,9.91,16.49,9600,0,309.36,36,351,1,1065195,B31
352,1/12/2011,1/12/2015,9875,7.9,24.03,9875,0,309,36,352,1,1065020,B2
353,1/12/2011,1/12/2015,21500,17.58,22.86,16975,0,427.19,60,353,2,1065016,B3
354,1/12/2011,1/12/2015,4800,7.9,13,4800,0,150.2,36,354,1,1064924,B5
355,1/12/2011,1/12/2015,7800,6.03,0.78,7800,0,237.4,36,355,1,1064940,B14
356,1/12/2011,1/12/2015,20000,14.27,6.21,20000,0,686.18,36,356,1,1064932,B2
357,1/12/2011,1/12/2015,9750,7.51,29.04,4327.31,0,303.34,36,357,1,1062248,B4
358,1/12/2011,1/12/2015,18000,15.96,23.41,15050,0,365.67,60,358,2,1064985,B24
359,1/12/2011,1/12/2015,5000,6.03,16.48,5000,0,152.18,36,359,1,1064926,B17
360,1/12/2011,1/12/2015,9000,14.65,17.01,9000,0,310.45,36,360,1,1064908,B27
361,1/12/2011,1/12/2015,7200,7.9,11.98,7200,0,225.29,36,361,1,1059118,B14
362,1/12/2011,1/12/2015,3000,19.03,10.73,2151.55,0,77.88,60,362,1,1064897,B3
363,1/12/2011,1/12/2015,25000,19.42,20.04,11624.71,3842.06,654.31,60,363,1,1064754,B1
364,1/12/2011,1/12/2015,25000,15.27,18.5,25000,0,869.95,36,364,1,1060082,B3
365,1/12/2011,1/12/2015,10000,15.96,13.09,10000,0,351.38,36,365,1,1064736,B10
366,1/12/2011,1/12/2015,8875,12.69,23.11,1251.86,266.46,297.72,36,366,2,1064727,B21
367,1/12/2011,1/12/2015,15550,11.71,23.36,15550,0,514.34,36,367,1,1042668,B10
368,1/12/2011,1/12/2015,17000,15.27,16.84,12474.13,0,406.85,60,368,1,1064862,B5
369,1/12/2011,1/12/2015,7500,12.69,4.41,7500,0,251.59,36,369,1,1064711,B37
370,1/12/2011,1/12/2015,8875,8.9,24.29,8875,0,281.81,36,370,1,1032875,B3
371,1/12/2011,1/12/2015,4500,17.27,4.34,4500,0,161.05,36,371,2,1064830,B41
372,1/12/2011,1/12/2015,5800,12.42,21.67,5800,0,193.81,36,372,1,1064681,B28
373,1/12/2011,1/12/2015,10000,11.71,22.26,10000,0,330.76,36,373,1,1064383,B14
374,1/12/2011,1/12/2015,10000,9.91,19.06,10000,0,322.25,36,374,2,1064675,B35
375,1/12/2011,1/12/2015,14000,11.71,12.97,14000,0,463.07,36,375,1,1064666,B27
376,1/12/2011,1/12/2015,25000,19.03,17.15,17943.87,0,648.93,60,376,1,1064639,B27
377,1/12/2011,1/12/2015,12000,8.9,6.75,6603.89,745.46,381.04,36,377,1,1064636,B5
378,1/12/2011,1/12/2015,24000,7.9,10.58,24000,0,750.97,36,378,1,1064805,B16
379,1/12/2011,1/12/2015,14000,14.27,3.3,14000,0,480.33,36,379,1,1064635,B6
380,1/12/2011,1/12/2015,12000,8.9,17.08,12000,0,381.04,36,380,1,1064793,B16
381,1/12/2011,1/12/2015,15000,12.69,24.76,4881.73,1434.48,338.93,60,381,1,1056865,B44
382,1/12/2011,1/12/2015,8050,12.69,14.8,748.57,254.92,270.04,36,382,1,1064783,B11
383,1/12/2011,1/12/2015,5600,10.65,16.36,5600,0,182.42,36,383,1,1064623,B40
384,1/12/2011,1/12/2015,7500,9.91,12.35,7500,0,241.69,36,384,1,1064792,B24
385,1/12/2011,1/12/2015,7000,11.71,12.19,7000,0,231.54,36,385,1,1062701,B1
386,1/12/2011,1/12/2015,5400,7.9,10.89,5400,0,168.97,36,386,1,1064781,B2
387,1/12/2011,1/12/2015,16000,12.42,13.67,16000,0,534.65,36,387,1,1064774,B27
388,1/12/2011,1/12/2015,35000,12.42,16.53,27575,0,619.26,60,388,1,1053765,B12
389,1/12/2011,1/12/2015,6000,7.9,1.68,2298.98,526.45,121.38,60,389,2,1064608,B22
390,1/12/2011,1/12/2015,4125,12.69,17.73,3070.41,0,93.21,60,390,1,1064589,B16
391,1/12/2011,1/12/2015,9800,16.29,21.01,9800,0,345.95,36,391,1,1064558,B2
392,1/12/2011,1/12/2015,15700,18.25,17.43,11319.68,0,400.82,60,392,1,1064585,B14
393,1/12/2011,1/12/2015,5000,6.62,1.82,5000,0,153.52,36,393,1,1064548,B11
394,1/12/2011,1/12/2015,9900,11.71,14.09,9900,0,327.46,36,394,1,1064462,B45
395,1/12/2011,1/12/2015,4000,11.71,7.5,4000,0,132.31,36,395,1,1064582,B20
396,1/12/2011,1/12/2015,15000,11.71,5.7,15000,0,496.14,36,396,1,1064579,B14
397,1/12/2011,1/12/2015,6250,15.96,20.85,6250,0,219.61,36,397,1,1046511,B9
398,1/12/2011,1/12/2015,6400,16.29,17.97,6400,0,225.93,36,398,1,1029191,B12
399,1/12/2011,1/12/2015,8850,13.49,7.67,8850,0,203.6,60,399,1,1064527,B28
400,1/12/2011,1/12/2015,12000,15.27,17.07,12000,0,417.58,36,400,1,1064567,B14
401,1/12/2011,1/12/2015,15000,8.9,6.48,15000,0,476.3,36,401,1,1064500,B10
402,1/12/2011,1/12/2015,6500,14.27,10.12,6500,0,223.01,36,402,1,1063899,B5
403,1/12/2011,1/12/2015,8000,15.96,16.34,8000,0,281.1,36,403,1,1057598,B9
404,1/12/2011,1/12/2015,30000,21.28,17.57,14039.85,0,539.47,60,404,1,1052002,B14
405,1/12/2011,1/12/2015,15000,14.65,14.56,15000,0,517.42,36,405,1,1064323,B22
406,1/12/2011,1/12/2015,10200,14.27,16.53,10200,0,349.96,36,406,1,1064317,B1
407,1/12/2011,1/12/2015,9000,12.42,19.1,9000,0,300.74,36,407,1,1064471,B14
408,1/12/2011,1/12/2015,6500,16.29,21.85,6500,0,229.46,36,408,1,1060374,B37
409,1/12/2011,1/12/2015,23000,21.28,8.94,23000,0,625.86,60,409,2,1064452,B2
410,1/12/2011,1/12/2015,2000,7.9,5.09,2000,0,62.59,36,410,1,1064453,B14
411,1/12/2011,1/12/2015,8000,13.49,14.48,8000,0,271.45,36,411,2,1064284,B3
412,1/12/2011,1/12/2015,8875,7.51,28.4,8875,0,276.11,36,412,1,1063081,B5
413,1/12/2011,1/12/2015,1500,18.64,4.59,300.67,68.75,54.72,36,413,1,1064251,B1
414,1/12/2011,1/12/2015,8000,12.42,20.26,8000,0,267.33,36,414,1,1064407,B36
415,1/12/2011,1/12/2015,20000,14.65,16.51,1819.26,0,399.55,60,415,1,1035800,B9
416,1/12/2011,1/12/2015,6500,11.71,6.26,6500,0,215,36,416,1,1063678,B10
417,1/12/2011,1/12/2015,9600,13.49,10.22,9600,0,325.74,36,417,1,1059751,B4
418,1/12/2011,1/12/2015,25975,12.69,26.13,12290.21,0,372.25,60,418,1,1064386,B2
419,1/12/2011,1/12/2015,10000,7.9,10.46,10000,0,312.91,36,419,2,1055800,B5
420,1/12/2011,1/12/2015,15000,12.42,5.61,15000,0,501.23,36,420,1,1064221,B27
421,1/12/2011,1/12/2015,9000,6.62,22.05,9000,0,276.34,36,421,1,1064210,B26
422,1/12/2011,1/12/2015,10000,7.9,27.92,10000,0,312.91,36,422,1,1064209,B2
423,1/12/2011,1/12/2015,1000,14.65,6,22.24,56.89,34.5,36,423,2,1064366,B15
424,1/12/2011,1/12/2015,14000,7.9,15.2,14000,0,438.07,36,424,1,1064216,B28
425,1/12/2011,1/12/2015,8500,14.27,8.5,1378.65,408.75,291.63,36,425,1,1064150,B10
426,1/12/2011,1/12/2015,15000,19.03,2.82,15000,0,389.36,60,426,2,1056864,B14
427,1/12/2011,1/12/2015,4500,15.96,14.66,4500,0,158.12,36,427,1,1064146,B40
428,1/12/2011,1/12/2015,3000,7.51,27.91,3000,0,93.34,36,428,1,1064183,B1
429,1/12/2011,1/12/2015,10000,9.91,7.98,10000,0,322.25,36,429,1,1064185,B12
430,1/12/2011,1/12/2015,21250,16.77,19.93,21250,0,525.5,60,430,2,1064126,B20
431,1/12/2011,1/12/2015,33425,13.49,25.71,13371.26,10.66,475.63,60,431,1,1029473,B45
432,1/12/2011,1/12/2015,35000,19.42,11.72,25071.4,0,916.03,60,432,1,1057239,B7
433,1/12/2011,1/12/2015,7200,15.27,20.95,7200,0,250.55,36,433,2,1064128,B2
434,1/12/2011,1/12/2015,18000,11.71,18.18,5690.48,1711.17,397.77,60,434,1,1063949,B1
435,1/12/2011,1/12/2015,23000,7.9,8.13,23000,0,719.68,36,435,2,1064166,B7
436,1/12/2011,1/12/2015,20000,16.77,9.46,9606.12,1525.73,494.59,60,436,1,1064133,B8
437,1/12/2011,1/12/2015,6000,17.58,15.54,4486.67,0,151,60,437,2,1064094,B9
438,1/12/2011,1/12/2015,7000,8.9,7.9,7000,0,222.28,36,438,1,1063505,B43
439,1/12/2011,1/12/2015,21000,12.69,8.52,21000.01,0,704.45,36,439,1,1063528,B1
440,1/12/2011,1/12/2015,8250,7.51,17.87,8250,0,256.67,36,440,1,1063912,B14
441,1/12/2011,1/12/2015,13000,9.91,8.82,13000,0,418.93,36,441,1,1064082,B9
442,1/12/2011,1/12/2015,18000,6.62,6.35,18000,0,552.67,36,442,2,1063892,B31
443,1/12/2011,1/12/2015,7200,6.03,2.54,7200,0,219.14,36,443,1,1064061,B21
444,1/12/2011,1/12/2015,16500,8.9,13.1,16500,0,523.93,36,444,1,1063876,B11
445,1/12/2011,1/12/2015,8125,7.9,24.34,8125,0,254.24,36,445,1,1042841,B9
446,1/12/2011,1/12/2015,18800,7.51,13.76,18800,0,584.89,36,446,1,1063864,B12
447,1/12/2011,1/12/2015,26800,19.03,21.59,26800,0,982.79,36,447,1,1064051,B37
448,1/12/2011,1/12/2015,19200,7.9,19.66,19200,0,600.78,36,448,1,1063847,B3
449,1/12/2011,1/12/2015,12875,17.58,18.7,8475,0,213.28,60,449,1,1062833,B20
450,1/12/2011,1/12/2015,4000,12.42,19.64,4000,0,133.67,36,450,2,1062032,B36
451,1/12/2011,1/12/2015,4000,16.29,9.22,4000,0,141.21,36,451,1,1063843,B13
452,1/12/2011,1/12/2015,12000,9.91,18.8,12000,0,386.7,36,452,1,1063828,B12
453,1/12/2011,1/12/2015,2625,11.71,14.52,2625,0,86.83,36,453,2,1064006,B11
454,1/12/2011,1/12/2015,18000,13.49,13.7,13358.97,0,414.09,60,454,2,1063729,B14
455,1/12/2011,1/12/2015,7000,9.91,11.45,7000,0,225.58,36,455,1,1062625,B32
456,1/12/2011,1/12/2015,11300,12.69,16.33,11300,0,379.06,36,456,1,1062070,B15
457,1/12/2011,1/12/2015,4000,9.91,10.05,4000,0,128.9,36,457,1,1063964,B17
458,1/12/2011,1/12/2015,8000,6.03,4.72,8000,0,243.49,36,458,1,1063804,B27
459,1/12/2011,1/12/2015,14400,18.25,7.82,4684.23,571.11,522.41,36,459,2,1063751,B11
460,1/12/2011,1/12/2015,4375,12.42,13.92,4375,0,146.2,36,460,1,1063982,B17
461,1/12/2011,1/12/2015,4100,7.51,6.58,4100,0,127.56,36,461,1,1063972,B11
462,1/12/2011,1/12/2015,6000,8.9,14.43,6000,0,190.52,36,462,2,1063785,B14
463,1/12/2011,1/12/2015,4200,17.27,10.13,2381.46,10.92,105,60,463,2,1063788,B6
464,1/12/2011,1/12/2015,4000,6.62,3.89,4000,0,122.82,36,464,1,1063485,B6
465,1/12/2011,1/12/2015,3000,10.65,13.37,1629.41,189.44,97.72,36,465,1,1063781,B2
466,1/12/2011,1/12/2015,5400,12.69,8.8,5400,0,181.15,36,466,1,1057766,B21
467,1/12/2011,1/12/2015,15000,16.29,21.99,655.77,815.11,529.51,36,467,1,1063778,B2
468,1/12/2011,1/12/2015,20000,18.64,23.47,20000,0,514.86,60,468,1,1062818,B14
469,1/12/2011,1/12/2015,10400,12.69,19.91,10400,0,348.87,36,469,2,1042037,B3
470,1/12/2011,1/12/2015,4500,17.58,22.63,4500,0,113.25,60,470,1,1063518,B31
471,1/12/2011,1/12/2015,11500,12.42,13.06,11500,0,384.28,36,471,1,1063515,B14
472,1/12/2011,1/12/2015,10000,6.62,24.85,10000,0,307.04,36,472,2,1063524,B4
473,1/12/2011,1/12/2015,18225,13.49,20.8,13450,0,309.42,60,473,2,1063519,B4
474,1/12/2011,1/12/2015,3600,8.9,5.48,3600,0,114.32,36,474,1,1063521,B10
475,1/12/2011,1/12/2015,18500,11.71,0.72,13250,0,292.81,60,475,1,984879,B2
476,1/12/2011,1/12/2015,16800,18.25,21.5,16800,0,428.9,60,476,2,1063509,B28
477,1/12/2011,1/12/2015,10000,17.27,17.15,6067.35,14.7,357.88,36,477,1,1063693,B3
478,1/12/2011,1/12/2015,15000,18.25,8.49,15000,0,544.17,36,478,1,1063700,B2
479,1/12/2011,1/12/2015,8000,11.71,10.22,8000,0,264.61,36,479,1,1056934,B16
480,1/12/2011,1/12/2015,25000,16.77,13.66,17950,0,443.89,60,480,1,1063246,B2
481,1/12/2011,1/12/2015,16000,7.9,24.66,9323.14,916.96,500.65,36,481,1,1057424,B2
482,1/12/2011,1/12/2015,8000,10.65,11.56,8000,0,260.59,36,482,1,1063680,B2
483,1/12/2011,1/12/2015,7200,7.51,19.74,7200,0,224,36,483,1,1063679,B2
484,1/12/2011,1/12/2015,12000,7.51,13.3,12000,0,373.33,36,484,2,1063034,B33
485,1/12/2011,1/12/2015,2200,15.27,5.47,353.21,1758.08,76.56,36,485,1,1063448,B14
486,1/12/2011,1/12/2015,20000,12.69,17.78,14924.64,0,451.9,60,486,1,1063431,B14
487,1/12/2011,1/12/2015,28000,12.42,15.87,28000,0,628.81,60,487,1,1060804,B2
488,1/12/2011,1/12/2015,6000,7.51,23.86,6000,0,186.67,36,488,1,1027771,B2
489,1/12/2011,1/12/2015,25000,19.42,21.13,17907.3,0,654.31,60,489,1,1063653,B2
490,1/12/2011,1/12/2015,8000,8.9,25.12,3271.74,0,165.68,60,490,2,1063421,B2
491,1/12/2011,1/12/2015,14400,15.27,0.98,14400,0,501.09,36,491,1,1062855,B35
492,1/12/2011,1/12/2015,20000,19.03,18.06,13700,0,355.62,60,492,1,1062490,B2
493,1/12/2011,1/12/2015,25000,14.27,13.41,14739.42,0,467,60,493,2,1063626,B39
494,1/12/2011,1/12/2015,14050,8.9,2.21,14050,0,446.14,36,494,1,1063407,B36
495,1/12/2011,1/12/2015,6000,13.49,3.16,6000,0,203.59,36,495,1,1063609,B2
496,1/12/2011,1/12/2015,16100,11.71,27.8,12085.83,0,355.79,60,496,1,1063602,B39
497,1/12/2011,1/12/2015,35000,20.3,16.39,1169.59,0,619.88,60,497,2,1063393,B3
498,1/12/2011,1/12/2015,10525,7.9,7.27,10525,0,329.33,36,498,1,1063388,B3
499,1/12/2011,1/12/2015,7200,15.96,5.2,7200,0,252.99,36,499,2,1063582,B12
500,1/12/2011,1/12/2015,18500,10.65,26.34,15775,0,340.24,60,500,1,988402,B12
501,1/12/2011,1/12/2015,12000,13.49,16.2,12000,0,407.17,36,501,1,1063564,B20
502,1/12/2011,1/12/2015,12000,11.71,6.58,12000,0,396.92,36,502,1,1063121,B9
503,1/12/2011,1/12/2015,3000,11.71,16.03,3000,0,99.23,36,503,1,1063275,B2
504,1/12/2011,1/12/2015,9500,16.29,18.51,9500,0,335.36,36,504,1,1057756,B2
505,1/12/2011,1/12/2015,19775,12.42,17.57,19775,0,660.79,36,505,1,1059960,B2
506,1/12/2011,1/12/2015,12000,14.65,16.13,3606.06,1180.34,283.28,60,506,1,1059525,B22
507,1/12/2011,1/12/2015,28000,14.27,9.46,28000,0,655.44,60,507,1,1062577,B12
508,1/12/2011,1/12/2015,30000,12.42,22.23,30000,0,1002.46,36,508,1,1053188,B2
509,1/12/2011,1/12/2015,16000,10.65,13.33,16000,0,521.18,36,509,1,1063098,B22
510,1/12/2011,1/12/2015,14500,14.65,5.24,14500,0,500.17,36,510,1,1063238,B25
511,1/12/2011,1/12/2015,11700,14.65,18.17,11700,0,276.2,60,511,1,1062043,B3
512,1/12/2011,1/12/2015,4150,10.65,1.99,4150,0,135.18,36,512,1,1063228,B20
513,1/12/2011,1/12/2015,15000,11.71,26.48,11250.02,0,331.48,60,513,1,1039993,B22
514,1/12/2011,1/12/2015,24000,16.77,12.57,24000,0,852.93,36,514,1,1063197,B5
515,1/12/2011,1/12/2015,21250,12.42,14.27,6569.76,43.53,710.08,36,515,1,1063069,B2
516,1/12/2011,1/12/2015,10000,14.27,13.46,10000,0,343.09,36,516,1,1063062,B10
517,1/12/2011,1/12/2015,25000,18.25,10.58,25000,0,638.25,60,517,1,1063199,B11
518,1/12/2011,1/12/2015,4000,15.96,21.91,4000,0,140.55,36,518,1,1063187,B24
519,1/12/2011,1/12/2015,15000,11.71,8.86,15000,0,496.14,36,519,1,1063040,B18
520,1/12/2011,1/12/2015,20000,13.49,9.09,20000,0,460.1,60,520,2,1063020,B32
521,1/12/2011,1/12/2015,15000,17.58,12.36,15000,0,377.49,60,521,1,1062929,B4
522,1/12/2011,1/12/2015,3600,15.96,12.78,3600,0,126.5,36,522,1,1063003,B14
523,1/12/2011,1/12/2015,6000,19.03,20.13,6000,0,155.75,60,523,1,1063001,B2
524,1/12/2011,1/12/2015,15000,15.27,10.72,3871.69,654.02,521.97,36,524,1,1062997,B14
525,1/12/2011,1/12/2015,12000,18.25,15.24,12000,0,306.36,60,525,1,1061315,B10
526,1/12/2011,1/12/2015,12375,7.51,28.06,12375,0,385,36,526,2,1062808,B3
527,1/12/2011,1/12/2015,4000,12.69,17.6,1481.95,144.45,134.18,36,527,1,1062918,B27
528,1/12/2011,1/12/2015,13000,10.65,20.11,13000,0,423.46,36,528,1,1062983,B11
529,1/12/2011,1/12/2015,5000,6.62,8.16,5000,0,153.52,36,529,1,1061530,B36
530,1/12/2011,1/12/2015,5000,15.96,19.63,5000,0,175.69,36,530,1,1035958,B3
531,1/12/2011,1/12/2015,26000,11.71,16.55,26000,0,859.98,36,531,2,1062894,B20
532,1/12/2011,1/12/2015,15000,18.64,17.97,15000,0,386.15,60,532,2,1062895,B1
533,1/12/2011,1/12/2015,4000,19.91,15.2,660.29,191.14,105.78,60,533,1,1062976,B3
534,1/12/2011,1/12/2015,8000,7.9,7.56,8000,0,250.33,36,534,1,1061972,B2
535,1/12/2011,1/12/2015,1700,7.9,27,940.44,104.03,53.2,36,535,1,1062897,B24
536,1/12/2011,1/12/2015,16000,9.91,15.1,16000,0,515.6,36,536,1,1062857,B14
537,1/12/2011,1/12/2015,20000,9.91,11.19,20000,0,424.06,60,537,1,1059828,B6
538,1/12/2011,1/12/2015,12000,14.65,13.81,8359.5,0,413.94,36,538,2,1059486,B14
539,1/12/2011,1/12/2015,7000,11.71,24.64,7000,0,231.54,36,539,1,1062887,B3
540,1/12/2011,1/12/2015,8000,20.3,14.23,2173.49,2996.25,213.29,60,540,1,1062851,B11
541,1/12/2011,1/12/2015,13000,23.52,11.65,9064.08,0,370.38,60,541,1,1062756,B20
542,1/12/2011,1/12/2015,13000,16.29,12.9,5318.23,441.16,458.91,36,542,1,1062844,B3
543,1/12/2011,1/12/2015,20000,21.28,16.72,20000,0,544.23,60,543,1,1062753,B20
544,1/12/2011,1/12/2015,18000,13.49,16.4,18000,0,610.75,36,544,2,1062873,B6
545,1/12/2011,1/12/2015,10000,16.29,17.03,10000,0,353.01,36,545,1,1062860,B3
546,1/12/2011,1/12/2015,22250,15.27,23.07,22250,0,532.49,60,546,1,1062738,B11
547,1/12/2011,1/12/2015,24000,17.58,21.29,1567.87,784.14,603.98,60,547,2,1062864,B6
548,1/12/2011,1/12/2015,11200,12.42,22.88,2702.91,488.33,374.26,36,548,1,1062734,B1
549,1/12/2011,1/12/2015,7000,10.65,18.16,7000,0,228.02,36,549,2,1052370,B10
550,1/12/2011,1/12/2015,8000,6.03,11.52,8000,0,243.49,36,550,1,1058564,B14
551,1/12/2011,1/12/2015,22500,16.77,10.91,22500,0,556.41,60,551,1,1062584,B22
552,1/12/2011,1/12/2015,12000,17.27,11.1,12000,0,429.45,36,552,1,1062253,B1
553,1/12/2011,1/12/2015,22000,14.65,12.1,22000,0,758.88,36,553,1,1062795,B3
554,1/12/2011,1/12/2015,6200,10.65,19.95,6200,0,201.96,36,554,2,1062614,B11
555,1/12/2011,1/12/2015,15900,9.91,21.72,15900,0,512.38,36,555,1,1061378,B14
556,1/12/2011,1/12/2015,5000,8.9,16.17,5000,0,158.77,36,556,1,1062781,B3
